375314	13139
375315	12342
375320	128146
375323	129855
375324	131477
375328	15374
375329	14744
375332	134772
375336	347600
375338	14658
375341	128151
375342	11341
375343	13968
375344	9692
375346	6909
375348	4225
375349	13617
375350	10116
375351	120097
375352	9965
375353	10570
375357	9422
375360	11949
375361	134283
375362	10771
375363	132642
375369	136358
375370	8952
375371	132333
375372	128710
375373	11087
375375	10090
375376	10356
375377	180697
375381	136537
375387	128718
375389	135569
375392	8480
375441	544402
375444	539119
375973	134210
375975	762047
375979	376722
375980	376724
375981	376725
376731	376730
377445	130073
377536	1397964
377539	815656
378886	10146
378957	392542
379104	783509
379145	463370
379465	341633
379587	12298
379588	379595
379589	379594
379590	379593
379612	379613
380159	415171
380160	416224
380161	14997
380162	416225
380195	7563
380278	9385
380283	3634
380283	415145
380300	415132
380317	338200
380549	380604
380550	415148
380551	380552
380553	380554
380555	380605
380556	380606
380557	380619
380558	380620
380560	416228
380561	416227
380597	474158
380599	944067
380600	134133
380602	465385
380603	13776
380607	416235
380680	1078569
380681	775898
380682	383534
380683	662303
380715	415167
380716	415164
380720	1473734
380721	132998
380722	10132
380723	138847
380738	3966590
380739	389043
380857	548948
380861	949666
380863	380864
380871	119758
380896	6311
380912	135196
380912	380915
381004	381007
381010	381024
381044	381049
381060	381061
381060	381062
381090	465397
381214	1077128
381216	381217
381218	381219
381220	381221
381222	381221
381223	381224
381225	381226
381403	381418
381403	839072
381406	381419
381408	381420
381410	1077127
381412	1077126
381415	1077125
381649	839065
381899	1077124
381900	382458
381903	381904
381906	381904
381908	381904
381909	381904
381911	381904
381912	381904
381916	381917
381928	6575
381930	11222
381932	129230
382149	3884
382203	441477
382204	1101080
382212	3945
382318	845637
382367	382368
382369	382370
382379	382380
382381	382382
382383	382384
382385	382386
382395	382400
382398	401203
382410	382419
382416	11947
382422	330261
382433	1078596
382436	1077123
382438	1110565
382446	382448
382452	382454
382456	382457
382928	1078595
382935	1078593
382943	591723
382945	461293
382981	474265
382982	688909
382985	508841
382989	566645
382990	396129
382996	804579
382999	896405
383003	383015
383009	383535
383011	389051
383103	383129
383110	383130
383117	383131
383118	383132
383124	383135
383127	383136
383128	383137
383277	7600
383288	2887975
383289	544223
383290	819831
383292	554609
383293	1078592
383300	383261
383389	391060
385100	691388
385103	691389
385107	657463
385109	691412
385201	6611
385287	668389
385337	897868
385406	373296
385515	332243
385579	601629
385601	766372
385685	397306
385819	336575
385959	1136812
385980	119755
385984	816305
385992	838809
386568	465661
386570	12430
386570	1102256
387062	419366
387075	387073
387514	3880
387615	391216
388516	3574
388517	8433
388518	388251
388519	388265
388520	388268
388522	388271
389039	389040
389050	389048
389056	745669
389073	389075
389083	389084
389347	12391
389349	6398
389350	119909
389351	7789
389352	338145
389356	132046
389357	133791
389358	129762
389374	11399
389375	3554
389376	139325
389377	10968
389378	6878
389379	353425
389380	181977
389381	129752
389382	129540
389383	7070
389384	15610
389385	3925
389386	131292
389387	13348
389388	3871
389389	13772
389390	9025
389391	10951
389392	9217
389394	13752
389395	130969
389396	3521
389397	129681
389398	128283
389399	7296
389400	132012
389401	6561
389402	331301
389403	14311
389405	132460
389406	6447
389407	127761
389409	383775
389411	135167
389412	181377
389413	129353
389414	131995
389415	331100
389416	138698
389417	133941
389418	15112
389419	12061
389420	136285
389421	119868
389422	136230
389423	381953
389424	181447
389425	332260
389426	11250
389427	15138
389428	7821
389429	130509
389430	181505
389431	120044
389432	13823
389433	127894
389434	132885
389437	8301
389439	12337
389440	133441
389441	13511
389442	138604
389443	8337
389444	339609
389445	332086
389446	382037
389446	427732
389447	130946
389448	180326
389514	3606
389541	1078588
389555	1098422
389785	1279
389786	1593
389787	3603
389788	3623
389789	3625
389790	3678
389791	3684
389792	3685
389793	3688
389794	3703
389795	3704
389796	3706
389797	3709
389798	3714
389799	3716
389803	3991
389804	3992
389804	507235
389805	4021
389806	4030
389807	4037
389808	4038
389809	4042
389810	4053
389811	4054
389812	4055
389813	4056
389814	4063
389815	4065
389816	4068
389817	4073
389818	4077
389819	4082
389820	4084
389821	4093
389822	4096
389823	4149
389824	4150
389825	4181
389826	4192
389827	4271
389828	6046
389829	39710
389830	39712
389831	39714
389832	39727
389833	39760
389834	39762
389835	120105
389836	120110
389837	120126
389838	120141
389885	430510
389917	4006
389922	3994
389928	4012
389929	4016
389931	4033
389942	6112
389943	39728
389944	39729
389945	120130
389946	1406400
389971	392019
389974	1078586
389975	389979
390434	136467
390435	378612
390437	132751
390438	7265
390439	12873
390440	9625
390442	15206
390443	13370
390444	127685
390445	180776
390446	14613
390447	181271
390448	181224
390449	373509
390450	13160
390452	132281
390453	181462
390455	181497
390457	132098
390458	10183
390460	132444
390463	11973
390473	9229
390475	10537
390476	7137
390477	128049
390479	6683
390479	1115884
390482	130415
390485	7672
390491	11715
390491	1116064
390493	8947
390497	129141
390500	136088
390502	129325
390507	133823
390517	3561
390518	130850
390519	127924
390520	129748
390521	129880
390522	12739
390523	12882
390524	10840
390526	348531
390527	135706
390529	181445
390530	376694
390531	127422
390533	3493
390535	130597
390536	130230
390537	180870
390538	383325
390539	383325
390540	132840
390541	181948
390543	6217
390544	15521
390544	135665
390545	180755
390546	139432
390547	10423
390548	128459
390549	127612
390550	139227
390551	390269
390552	181405
390553	130561
390554	181459
390557	338254
390828	12252
390829	355158
390831	13131
390832	134790
390834	373996
390835	180287
390840	6416
390844	131996
390848	331258
390850	129740
390852	8247
390853	130442
390856	127735
390858	371140
390865	127446
390868	12886
390878	128400
390880	129893
390883	139541
390884	4284
390885	354302
390886	136125
390888	7211
390889	180634
390997	6603
391063	6145
391063	139693
391063	783803
391093	391095
391115	691425
391804	128986
392015	4246
392018	392029
392146	130057
392194	3538
392194	8878
392201	392202
392204	559052
392211	2601368
392215	392217
392222	392223
392229	339970
392230	339971
392232	339973
392233	339977
392234	339978
392236	340066
392237	340067
392238	340068
392239	340069
392239	340070
392241	340072
392242	340073
392243	340142
392244	340257
392245	340404
392246	392255
392247	340428
392248	340455
392250	340460
392252	340814
392253	341053
392254	341054
392256	341182
392258	341191
392259	341192
392260	341196
392261	341283
392262	338096
392263	332240
392264	7795
392265	8966
392272	392270
392283	392285
392291	392290
392293	392294
392298	392299
392303	392302
392307	392306
392311	392309
392320	392318
392324	651602
392326	783923
392412	135515
392669	378584
392670	330232
392672	136395
392673	4307
392674	139707
392675	15645
392676	133427
392677	392005
392680	6889
392681	135921
392682	140090
392683	4044
392684	336607
392685	11976
392686	389778
392689	331611
392691	133995
392692	390119
392696	7596
392698	130453
392700	392086
392705	128686
392763	6260
392925	395585
393196	393199
393370	393369
393408	393406
393584	139693
393845	391955
394127	394129
394187	181493
394454	690094
394594	1118712
394786	493917
394862	133617
394970	3467
394981	3481
395046	395042
395206	130253
395212	495597
395284	395281
395461	395463
395467	355654
395521	458885
395521	786036
395531	395533
395545	1097250
395562	395561
395592	395588
395632	135907
395671	1086955
395842	395838
395853	356201
395859	14919
395933	465948
395933	495009
396112	428452
396119	396118
396136	396134
396173	895522
396310	12060
396329	11952
396355	11074
396356	181455
396360	6009
396363	9228
396367	378290
396369	3932
396371	11678
396374	374822
396377	391403
396380	332264
396381	379546
396396	667552
396396	667554
396670	7717
396894	416231
397099	119873
397101	15017
397106	136372
397109	384879
397110	9269
397112	10722
397114	7236
397115	127976
397116	337715
397117	390693
397118	15706
397119	136418
397121	132185
397122	131627
397128	128093
397129	358397
397130	134233
397132	341328
397137	392498
397143	367213
397145	10224
397147	139225
397149	6660
397150	6729
397152	13969
397152	459591
397168	4049
397172	329744
397199	342085
397209	3252440
397335	397338
397349	397353
397356	139964
397359	397361
397368	397383
397386	707160
397391	796664
397398	397400
397440	397442
397535	181203
397536	15443
397537	139043
397538	15676
397539	133132
397540	134564
397541	14883
397542	14376
397543	134413
397544	339455
397545	136629
397546	338889
397547	236644
397548	11393
397549	15727
397550	129068
397551	391207
397552	329800
397553	10847
397603	397589
397621	397612
397630	397632
397630	398179
397734	3525
397734	531744
397743	397747
397887	398184
397889	398189
397891	398191
397893	398192
397895	398196
397895	398197
397898	398199
397902	398200
397905	398201
398080	127968
398140	398147
398218	13584
398231	13804
398253	398247
398340	1077535
398341	1078610
398343	1078608
398346	533524
398348	1078605
398348	1078606
398351	692120
398352	398338
398355	1078603
398359	772089
398472	398469
398538	956472
398682	646531
398687	1078602
398743	398742
398890	128089
398909	1136805
398950	398947
398978	9971
398978	566633
399007	399009
399021	1187029
399027	427966
399028	9495
399049	3381
399086	136413
399090	399092
399233	791027
399233	791028
399266	399257
399266	474562
399270	12118
399378	339709
399588	399672
399780	399658
399884	9915
399889	135678
399892	134677
399896	26511
399902	6118
399918	10425
399920	15466
399926	136572
399930	129380
399933	181513
399936	132113
399938	366838
399942	14971
399944	14716
399947	130010
399949	14789
399955	133052
399956	3539
399964	130986
399974	13266
399981	355449
399985	457417
399992	2936365
399994	7244
399997	429278
400003	138990
400006	14861
400025	119758
400030	11881
400041	400042
400174	39720
400182	657462
400186	400188
400199	400200
400212	400215
400229	661078
400234	691590
400236	400238
400260	501715
400261	1101965
400307	400306
400312	400311
400355	609879
400358	566610
400365	691624
400370	474772
400378	400379
400384	400385
400418	472601
400418	472602
400421	12974
400435	3698
400450	13041
400477	11898
400480	3782
400490	14703
400564	435936
400590	400589
400600	400599
400611	437633
400615	661088
400814	559268
400980	4286
400981	330560
400982	374068
400983	139886
400984	7142
400985	14881
400986	338035
400987	12079
400988	131697
400989	13203
400990	127496
400991	400249
400992	6710
400993	129907
400994	12148
400995	138671
400996	331971
400997	6339
400998	134149
401000	131532
401001	181865
401002	400854
401003	135144
401004	356133
401005	130776
401006	134712
401007	9560
401008	331633
401009	132957
401010	9146
401011	12615
401011	13953
401012	13375
401013	10591
401015	13787
401016	129901
401017	454100
401028	9458
401029	135833
401030	139409
401032	398272
401033	135066
401034	128541
401035	331812
401036	15697
401037	386324
401038	15089
401039	180876
401040	127465
401071	11381
401072	10525
401073	12481
401074	119901
401075	12128
401115	390229
401116	357689
401117	7200
401118	7660
401119	138628
401120	14734
401122	11777
401123	7552
401124	9016
401125	138683
401126	129779
401128	10859
401129	128469
401130	128192
401131	399897
401212	13810
401214	6784
401216	133223
401219	13708
401371	401369
401620	337838
401900	128871
401900	135929
401946	401945
401952	401951
401958	401957
402129	443973
402196	435865
402231	383782
402290	465181
402494	128359
402715	402718
402752	402751
402755	330235
402763	373234
402831	431322
402831	431323
402837	415139
402873	402872
402886	126665
402967	390490
403327	817156
403327	817157
403329	781153
403329	784394
403346	1040317
403346	2855322
403420	772190
403580	493917
403594	403592
403613	1459532
403624	3589
403643	3646
403709	461780
403872	481385
403900	403898
404252	404255
404305	404298
404450	134007
404451	128695
404452	6498
404453	134158
404454	358401
404455	373834
404456	4238
404457	371733
404458	10715
404459	138607
404460	11258
404462	389582
404463	128282
404464	3462
404465	133545
404631	404628
404751	465207
405016	15294
405017	130403
405021	390319
405023	127447
405028	6263
405031	132763
405037	11891
405040	14586
405042	9059
405044	129060
405046	127610
405051	180977
405053	12300
405054	8802
405055	8814
405056	7607
405086	337736
405087	236951
405095	10325
405105	7610
405123	130102
405124	181190
405126	127799
405129	135425
405132	14620
405139	133138
405145	132916
405150	6401
405151	130121
405153	10401
405157	9930
405158	127940
405160	14086
405162	134382
405164	15530
405175	3465006
405180	127445
405186	131751
405188	354347
405192	128152
405195	4240
405199	139055
405202	180739
405204	451976
405210	7975
405217	9973
405218	396138
405224	10534
405228	11348
405235	394926
405241	353421
405244	2532134
405249	131378
405256	377284
405261	13499
405262	134096
405263	8415
405266	373585
405267	132909
405269	338378
405270	9642
405412	404356
405487	405484
405492	405491
405498	405497
405498	1011064
405506	405505
405512	405511
405680	405678
405717	6541
405718	379733
405721	130590
405723	7719
405725	13539
405726	8753
405727	331875
405728	4367
405729	133494
405733	8773
405735	138676
405736	132967
405737	130175
405738	405732
405739	131469
405740	129267
405741	12707
405743	10449
405746	6680
405750	332367
405752	390454
405754	391409
405757	14874
405759	10860
405761	129792
405763	127843
405772	9126
405776	398814
405777	11313
405778	14548
405779	181763
405780	6524
405781	12031
405782	10862
405783	133724
405784	133790
405785	4132
405793	405792
405821	878493
405846	405847
406186	406185
406195	6147
406196	181092
406197	130388
406312	11556
406312	136558
406314	403918
406315	128659
406321	130234
406322	130499
406324	6612
406325	406323
406326	403774
406327	131159
406328	9515
406328	432321
406330	10824
406331	132135
406333	10493
406337	134501
406343	139966
406344	130713
406347	130318
406351	13224
406353	180672
406354	9778
406355	372273
406358	7373
406359	129332
406360	13260
406361	13699
406363	128076
406364	6444
406365	3340
406366	7187
406367	331808
406368	398766
406369	181232
406370	378670
406451	406447
406594	559433
406681	130704
406683	10475
406684	7267
406686	337030
406687	13015
406688	332290
406688	808068
406689	7098
406691	134131
406692	363436
406697	136414
406701	135890
406703	14843
406704	532490
406706	10963
406707	128260
406708	10118
406709	129284
406713	15618
406714	13688
406715	390981
406716	10318
406717	180815
406718	332053
406720	390234
406723	132667
406727	128567
406728	135231
406729	128436
406730	4321
406731	130275
406733	7484
406735	355150
406736	127565
406740	13559
406741	119842
406742	132670
407073	407072
407078	407077
407088	407087
407097	399272
407222	15687
407223	8534
407224	355293
407225	128053
407226	127571
407227	180402
407228	331008
407229	8910
407230	7830
407231	3813
407232	394402
407234	13647
407235	11844
407237	6382
407240	135120
407241	391291
407248	131554
407251	134439
407254	126578
407257	181480
407258	15794
407259	7816
407262	139972
407263	9027
407264	119935
407265	129713
407266	132889
407268	14460
407274	181473
407274	338635
407276	11663
407278	391222
407281	12806
407283	135593
407289	6642
407292	338662
407293	134257
407294	134992
407295	132379
407296	180973
407297	132761
407298	180410
407299	338149
407337	407325
407451	134030
407456	6327
407739	407735
407902	127835
407903	135233
408165	408166
408207	408206
408232	128098
408233	129613
408233	651558
408234	132095
408235	132250
408236	10464
408237	15579
408238	135667
408239	133306
408240	373618
408241	136274
408242	8557
408243	11500
408244	12786
408245	132688
408246	9129
408247	180307
408248	375867
408249	180511
408250	9029
408251	12454
408252	133380
408253	136241
408254	139229
408255	390342
408256	181499
408257	14001
408258	127668
408259	9041
408260	128497
408263	133620
408265	4354
408267	399859
408268	135071
408269	126541
408270	135361
408271	181682
408272	14956
408275	408276
408459	8917
408459	135186
408459	791655
408459	936901
408459	936902
408460	131774
408462	7380
408463	11847
408464	9835
408466	15276
408467	134226
408471	14718
408473	12800
408474	134387
408475	13387
408476	349743
408477	134849
408478	13978
408479	139423
408480	127475
408481	128615
408482	3541
408483	331058
408484	15575
408485	9534
408486	7251
408487	10821
408488	338102
408489	13041
408490	330223
408491	180780
408492	119863
408493	341658
408494	136307
408495	128205
408496	391457
408497	133327
408498	133942
408499	400520
408500	14029
408501	11826
408502	373478
408503	6657
408504	132429
408505	135776
408506	15175
408569	408567
408722	181744
408811	128706
408812	135126
408812	808116
408813	8676
408814	130059
408815	181747
408816	131603
408817	12844
408818	390288
408818	549525
408819	10295
408820	128183
408821	14552
408822	139035
408823	130954
408824	136616
408825	373476
408826	131922
408827	128992
408828	13280
408829	397301
408830	9418
408831	14508
408832	13916
408833	134739
408834	139743
408835	132267
408836	332344
408838	367212
408839	133972
408840	132014
408841	120100
408842	8974
408842	1153462
408843	127686
408844	181746
408845	134019
408846	182617
408847	338502
408848	8312
408849	13019
408850	3699
408851	134560
408852	131298
408853	133524
408854	128874
408855	337905
408856	8969
408889	408888
408894	408893
408899	408898
408904	408903
408909	408908
408914	408913
408926	9249
408926	139264
408959	539746
408974	408975
409074	3145
409196	409198
409217	14034
409219	796706
409326	409325
409431	409428
409455	134744
409456	379704
409456	380139
409458	130978
409459	237228
409679	3528
409710	7283
409845	409843
409859	558517
409860	558517
410010	130575
410252	15668
410462	410460
410476	410475
410489	410488
410495	410493
410500	410498
410788	410784
410802	410771
410823	132549
410824	355160
410825	133531
410826	139884
410828	390212
410830	8339
410831	130161
410833	130622
410839	139368
410843	139515
410844	139571
410847	9776
410848	129019
410850	10147
410852	132838
410855	139956
410857	8141
410859	13984
410860	15474
410862	7559
410864	398365
410865	11072
410866	390156
410868	129209
410870	132116
410871	331710
410872	129563
410873	355433
410874	13904
410875	8920
410876	181070
410877	132293
410878	7940
410879	391031
410893	410771
410894	470124
410898	533531
411248	411246
411253	411252
411262	411261
411272	411271
411353	411334
411519	6742
411523	128027
411529	6452
411549	134631
411559	7725
411572	13668
411576	378816
411583	331125
411594	181030
411602	12765
411609	11534
411617	119860
411624	6490
411629	132054
411631	12419
411632	6993
411634	385998
411634	1238517
411635	395616
411638	4212
411639	10344
411640	12842
411641	15720
411642	384565
411643	135613
411649	339725
411650	389552
411652	9081
411653	398271
411654	135356
411655	466741
411701	348571
411702	135193
411703	127863
411704	132958
411705	134725
411706	407589
411707	7067
411708	381881
411728	6820
411728	7395
412035	412033
412739	134589
413041	413042
413054	413053
413061	413060
413069	413068
413241	428916
414012	5945
414013	396309
414014	130432
414015	390928
414017	131752
414019	11537
414021	332049
414022	131921
414024	351407
414025	135324
414026	130681
414027	130215
414029	7091
414031	129636
414032	14489
414033	129825
414034	354171
414037	352597
414038	4062
414039	338485
414040	133028
414041	7919
414042	130031
414043	12758
414044	132249
414045	139002
414046	6646
414047	139226
414048	337939
414050	134145
414052	132879
414055	11021
414056	131431
414057	126666
414151	414149
414215	135584
414222	14125
414225	8493
414228	6567
414230	135397
414233	11109
414234	134021
414236	128943
414237	119938
414238	133066
414239	127478
414240	6882
414241	332242
414242	8195
414243	341349
414244	3599
414246	180945
414247	14717
414403	1492579
414444	414443
414480	133960
414482	407896
414483	389549
414483	1459531
414484	131788
414486	131949
414487	128268
414527	414522
414614	338451
414615	126538
414616	129551
414617	128071
414618	130608
414619	11300
414620	390348
414621	11784
414622	3886
414623	9104
414624	181083
414625	181442
414626	6446
414627	3949
414628	391778
414630	139018
414631	128530
414973	414974
415429	415428
415599	14106
415599	415607
415635	139185
415637	135882
415638	130037
415639	337163
415640	385067
415641	15518
415643	373690
415644	409526
415645	11204
415667	332059
415669	391044
415672	133975
415702	430582
415729	135881
415807	430918
416234	15630
416237	39754
416314	429569
416942	416941
417022	9088
417374	338706
417374	563293
417726	417725
417764	544398
417782	1484704
417794	572680
418528	418526
418565	469992
418945	418943
419264	419256
419271	391376
419271	1097182
419672	563525
419672	1580674
419672	2300037
419826	419824
419901	134094
419902	8654
419920	478861
419936	651560
419938	691662
419952	484893
419958	691773
419970	691791
419982	1403558
419994	856865
420014	692079
420020	692078
420038	692084
420046	3093
420046	334351
420062	651568
420108	845637
420110	478810
420112	1299410
420142	674080
420180	822106
420196	822082
420196	822083
420244	1086804
420248	2109758
420258	1073359
420266	478801
420274	474773
420290	895954
420292	657461
420306	2888029
420324	566628
420360	1110568
420372	822080
420384	494784
420388	2113836
420398	1372216
420458	2037246
420460	822090
420494	1101069
420506	1461568
420508	1759753
420522	1468686
420530	822108
420540	1333476
420548	822102
420582	651599
420590	1372193
420598	1759754
420610	789336
420618	449215
420622	633403
420638	474771
420642	1004955
420670	1406469
420700	612264
420756	822084
420794	788101
420806	867909
420826	1110558
420902	690987
420914	478799
420924	1114199
420936	545856
420942	793579
420948	668334
420954	1097240
420966	700948
420970	667550
420976	1578909
421004	474768
421008	557950
421012	545858
421048	1411719
421052	1331109
421054	955398
421078	1073398
421108	1166764
421116	661122
421136	1121127
421140	1169394
421154	1171010
421172	581673
421304	8639
421305	7914
421306	134982
421309	11165
421312	135057
421317	12216
421318	408666
421322	136611
421327	136036
421328	10163
421329	136063
421330	127881
421347	378816
421379	421390
421511	421512
421714	6871
421715	119906
421716	128930
421717	331608
421771	533511
421843	9287
422012	691107
422027	730341
422033	417461
422053	1717661
422968	453180
422982	896415
422986	180264
422990	674082
423140	396137
423342	423340
423358	9689
423363	410955
423364	417445
423365	130035
423366	180255
423368	132786
423370	330218
423372	135673
423375	408199
423378	130007
423381	9277
423383	3158
423386	341352
423391	133929
423393	9722
423394	131628
423395	389802
423396	133103
423399	14028
423400	14028
423403	134320
423408	129444
423409	15635
423410	7694
423411	8698
423412	129970
423413	330353
423886	449493
424122	424119
424497	373583
424498	373571
424500	373557
424502	373546
424504	373545
424505	373544
424507	10378
424507	373543
424507	468728
424509	373542
424513	373477
424515	373469
424516	373464
424517	373461
424520	373458
424522	373449
424524	373444
424526	373442
424528	373441
424592	424590
425117	425114
425117	1131288
425131	425130
425136	425135
425141	425140
425146	425145
425151	425150
425348	1102077
425414	474193
425424	11950
425426	426187
425547	391946
425558	425557
425566	135538
425576	12210
425598	425596
425909	425907
425933	12737
425942	426186
425943	426185
425945	426182
425947	426181
425950	426179
425952	15476
425954	426162
425956	426150
426018	426147
426148	426137
426149	426136
426152	426135
426239	1171003
426245	9472
426248	426693
426271	426691
426293	130723
426296	131674
426297	415687
426299	426266
426300	413662
426301	392000
426309	9102
426312	426235
426315	426234
426316	426233
426321	426231
426322	426230
426324	426226
426326	426224
426328	426222
426329	426221
426330	136308
426332	426219
426334	426218
426336	426217
426337	426211
426338	426210
426339	426209
426340	426204
426341	426202
426344	426201
426345	426200
426346	426198
426354	426195
426355	426184
426356	426173
426357	426166
426358	426153
426359	426151
426360	426144
426361	426140
426362	426134
426363	426133
426364	426132
426365	426131
426366	426130
426367	426129
426368	426127
426369	426126
426370	426123
426371	426121
426372	426118
426373	426116
426376	426115
426377	426114
426378	426107
426378	435640
426378	763908
426379	426105
426380	426074
426381	426072
426382	426070
426391	426066
426392	426065
426394	426064
426395	426062
426396	426051
426397	426049
426400	391200
426401	426035
426402	426034
426403	426033
426404	426005
426406	426001
426408	425899
426409	425826
426411	425825
426413	425814
426414	134579
426416	130635
426417	15430
426418	9652
426418	13013
426419	390360
426421	426422
426428	426690
426430	338404
426433	426687
426436	426686
426439	426685
426442	426684
426692	398775
426700	426703
426709	427137
426717	426718
426748	3502
426812	426809
426862	134545
426864	181351
426867	6242
426870	330272
426871	11961
426872	128445
426873	403251
426874	12288
426875	9004
426878	140039
426879	128845
426880	139009
426881	128309
426882	4251
426883	374072
426884	9455
426884	14013
426885	127982
426886	391229
426887	392506
426888	139289
426890	354613
426891	14371
426891	427082
426892	129241
426892	427085
426893	131527
426894	131265
426895	14803
426896	395783
426897	9711
426906	128920
426959	614801
427003	427004
427003	427099
427166	427165
427181	427180
427547	4028
427548	15475
427552	332299
427557	134544
427560	389613
427562	373601
427564	389044
427579	391050
427580	374593
427586	10783
427588	8482
427591	12846
427597	130963
427601	128698
427606	131917
427609	135400
427610	7092
427614	9802
427615	412073
427619	134773
427621	8136
427623	135297
427624	8853
427625	390705
427627	399808
427628	133504
427629	181424
427631	12985
427634	373597
427636	139431
427638	8003
427639	7655
427641	12453
427642	390343
427646	335175
427960	539802
427970	12910
427979	339342
427982	398050
427984	461247
427989	760134
427996	8836
427999	129963
428014	134243
428019	14821
428027	135675
428637	431201
429064	399858
429064	495417
429067	12581
429073	9251
429076	7535
429083	7794
429084	129234
429089	129797
429091	134746
429093	13592
429096	15481
429098	15481
429099	133536
429101	135717
429102	355078
429103	139270
429106	372130
429114	427375
429116	134063
429127	134929
429128	7832
429133	133395
429136	129281
429138	127785
429140	13412
429141	332761
429143	6208
429146	127552
429149	332248
429150	133264
429153	129849
429156	11366
429162	136050
429163	427683
429165	134222
429167	180733
429169	391424
429171	10646
429174	390431
429175	130755
429177	428680
429178	388527
429181	427856
429183	397126
429185	12100
429188	237104
429196	133542
429198	8809
429226	429225
429232	350207
429241	135641
429244	427691
429244	470114
429254	181368
429274	181182
429322	590739
429342	1406442
429412	844665
429413	127632
429427	368129
429434	818095
429480	1064780
429817	536161
429821	429827
429863	331862
430178	2105137
430240	430124
430240	430125
430242	337849
430432	549133
430850	333741
430941	129093
430946	338257
430947	12592
430948	341338
430951	427281
430952	127936
430956	135341
430959	136568
430961	129595
430965	406095
430967	180247
430972	138900
430974	11698
430977	430773
430978	131636
430979	131432
430982	11317
430983	134023
430984	6673
430985	15448
430987	181704
430989	3579
430992	135856
430993	426544
430994	236594
430995	10726
430997	330991
431001	356186
431002	130306
431004	130407
431040	431568
431094	431095
431109	544228
431455	411257
431456	133512
431457	10272
431461	331544
431463	135733
431465	399875
431467	181240
431470	4177
431472	136309
431474	10705
431479	129965
431482	7589
431487	7685
431488	129943
431489	181087
431490	132213
431492	132773
431496	135638
431497	135316
431499	7924
431500	127963
431501	12636
431516	13269
431519	139729
431520	180743
431522	9402
431524	132952
431530	13755
431543	339591
431549	129408
431553	332205
431555	435229
431556	395582
431563	131974
431578	661139
431591	919137
431605	393417
431614	431620
431728	433376
431903	398849
432313	130081
432317	432316
432327	432326
432332	432331
432338	432337
432344	432343
432350	432349
432357	432356
432896	1039082
432905	1086780
432905	1086781
432906	1472543
432907	130684
432945	7746
432949	6970
432958	432961
432971	130376
432974	135645
432992	1170998
432999	133473
433252	431588
433369	337213
433418	433415
433481	1206163
433550	888950
433550	1097248
433901	139586
433903	435159
433906	435158
433911	435157
433912	435155
433920	435152
433922	128831
433924	332297
433925	417437
433928	10558
433929	14985
433930	435139
433932	435135
433940	9713
434111	434112
435132	435137
435209	435206
435209	435213
435214	435206
435214	435212
435215	435206
435215	435213
435237	131445
435339	435336
435361	418492
435362	132166
435363	130511
435364	7360
435366	129928
435367	373632
435368	391957
435370	354601
435372	428420
435375	180684
435376	4297
435377	130434
435379	135457
435380	131255
435381	396322
435382	353812
435383	127868
435384	332088
435385	182080
435386	8782
435387	428789
435389	130114
435711	15432
436021	826749
437228	127959
437231	134509
437232	390023
437235	8091
437237	13250
437239	350204
437259	6823
437260	132427
437262	333686
437263	373572
437265	8277
437266	119816
437271	435607
437273	390104
437274	331232
437275	180922
437276	127427
437279	7320
437281	8699
437282	15425
437286	127417
437287	429151
437290	6508
437291	126650
437293	126650
437294	389744
437296	6810
437299	427063
437300	139216
437301	119793
437302	132945
437304	394510
437306	331811
437392	427668
437399	181813
437404	181123
437408	332092
437408	955423
437414	6895
437417	13380
437420	15139
437420	849816
437423	11638
437424	129542
437427	11797
437428	403513
437431	7333
437433	431941
437435	130235
437436	13992
437437	136458
437438	13389
437439	9603
437443	133662
437446	10399
437447	367792
437448	338358
437450	132603
437453	331200
437745	6308
437747	8760
437751	9727
437937	119993
437940	399673
437942	400327
437944	139005
437947	136639
437949	126586
437950	332411
437954	387936
437957	4144
437958	10435
438459	6804
438461	427233
438462	9297
438464	429548
438465	132424
438466	128884
438469	431562
438472	390948
438476	398053
438477	6594
438479	119996
438481	130767
438485	12508
438486	391992
438487	341335
438489	11221
438491	330372
438492	129990
438493	10194
438495	7391
438496	399689
438499	7811
438500	12229
438501	7845
438504	391106
438505	129793
438506	332395
438508	12523
438509	132923
438510	181960
439057	401722
439059	427832
439062	126581
439063	13706
439064	14432
439066	136631
439069	390155
439070	13144
439071	129767
439079	181762
439081	139543
439082	131252
439085	348695
439086	350090
439087	129360
439090	126546
440005	128027
440043	819832
440104	819876
440130	440286
441401	424458
441404	413068
441408	139728
441412	6419
441413	897919
441444	14092
441451	13541
441458	10313
441461	135555
441464	6691
441465	14848
441466	6793
441468	429893
441472	13316
441474	133493
441475	435907
441476	140098
441478	331004
441479	139922
441480	3632417
441481	131969
441482	14715
441485	373153
441487	15733
441493	133412
441495	10383
441497	135054
441500	181913
441501	12287
442067	955546
442139	132543
442141	135624
442144	9781
442151	135076
442154	182197
442156	128372
442159	410443
442161	132207
442260	134358
442266	131927
442285	132031
442286	127771
442288	374025
444596	136375
444598	135636
444604	423561
444605	132290
444610	333823
444611	132994
444614	127784
444615	132087
444617	432487
444621	372096
444622	15570
444627	395586
444634	12698
444638	331136
444639	354759
444641	13239
444646	130606
444648	6763
444651	13401
444654	9080
444654	470432
444657	3641685
444659	338111
444662	354589
444668	14896
444673	130182
444677	443276
444686	337834
444688	399962
444690	14670
444694	429245
